concept_id,system,object_name,field_name,category,object_description,field_description,note
sap_term.interest_indicator,SAP,EKKO,VZSKZ,sap_term,"Purchasing Document Header PO/contract/scheduling-agreement header. Vendor (LIFNR), purch org (EKORG), doc type (BSART). MM Materials Mgmt",Interest Indicator,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=39; frequency=4; module=MM
sap_term.interest_indicator,SAP,KNB1,VZSKZ,sap_term,"Customer Master — Company Code Company-code-specific customer data (recon acct, payment terms). SD Sales Distribution",Interest Indicator,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=39; frequency=4; module=SD
sap_term.interest_indicator,SAP,LFB1,VZSKZ,sap_term,"Vendor Master (Company Code Data) Company-code-specific vendor data: recon account, payment terms. FI Financial Accounting",Interest Indicator,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=39; frequency=4; module=FI
sap_term.interest_indicator,SAP,SKB1,VZSKZ,sap_term,G/L Account Master (Company Code) Company-code-specific G/L data. FI Financial Accounting,Interest Indicator,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=39; frequency=4; module=FI
sap_term.item_in_material_document,SAP,MSEG,ZEILE,sap_term,"Material Document Segment (Items) Goods movement line items: material, plant, storage loc, qty, movement type (BWART). MM Materials Mgmt",Item in Material Document,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=40; frequency=4; module=MM
sap_term.item_in_material_document,SAP,MSEG,SMBLP,sap_term,"Material Document Segment (Items) Goods movement line items: material, plant, storage loc, qty, movement type (BWART). MM Materials Mgmt",Item in Material Document,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=40; frequency=4; module=MM
sap_term.item_in_material_document,SAP,MATDOC,ZEILE,sap_term,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",Item in Material Document,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=40; frequency=4; module=S/4HANA
sap_term.item_in_material_document,SAP,MATDOC,SMBLP,sap_term,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",Item in Material Document,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=40; frequency=4; module=S/4HANA
sap_term.item_is_in_execution,SAP,BSEG,GMVKZ,sap_term,"Accounting Document Segment (Line Items) Multiple records per doc. Posting key (BSCHL), account type (KOART), amounts DMBTR/WRBTR. Linked to BKPF via BUKRS+BELNR+GJAHR. FI Financial Accounting",Item is in Execution,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=41; frequency=4; module=FI
sap_term.item_is_in_execution,SAP,BSID,GMVKZ,sap_term,Customer Open Items / Cleared Items index Open AR items index. Counterpart: BSAD (cleared). FI Financial Accounting,Item is in Execution,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=41; frequency=4; module=FI
sap_term.item_is_in_execution,SAP,BSIK,GMVKZ,sap_term,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,Item is in Execution,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=41; frequency=4; module=FI
sap_term.item_is_in_execution,SAP,BSAK,GMVKZ,sap_term,Vendor Cleared Items AP cleared items index. FI Financial Accounting,Item is in Execution,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=41; frequency=4; module=FI
sap_term.maintenance_status,SAP,MARA,PSTAT,sap_term,"Material Master — General Data Cross-plant material master (material type MTART, units, BMEINS). MM Materials Mgmt",Maintenance status,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=42; frequency=4; module=MM
sap_term.maintenance_status,SAP,MARC,PSTAT,sap_term,"Material Master — Plant Data Plant-specific data (MRP type, lot size, planner). MM Materials Mgmt",Maintenance status,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=42; frequency=4; module=MM
sap_term.maintenance_status,SAP,MARD,PSTAT,sap_term,Material Master — Storage Location Data Storage-location stock (LABST = unrestricted stock). MM Materials Mgmt,Maintenance status,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=42; frequency=4; module=MM
sap_term.maintenance_status,SAP,MBEW,PSTAT,sap_term,"Material Valuation Standard/moving avg price (STPRS, VERPR), stock value. MM Materials Mgmt",Maintenance status,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=42; frequency=4; module=MM
sap_term.mandate_mandate_opening_contract,SAP,BSIS,PROPMANO,sap_term,G/L Open Items Index of open G/L items. FI Financial Accounting,"Mandate, Mandate-Opening Contract",source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=43; frequency=4; module=FI
sap_term.mandate_mandate_opening_contract,SAP,BSID,PROPMANO,sap_term,Customer Open Items / Cleared Items index Open AR items index. Counterpart: BSAD (cleared). FI Financial Accounting,"Mandate, Mandate-Opening Contract",source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=43; frequency=4; module=FI
sap_term.mandate_mandate_opening_contract,SAP,BSIK,PROPMANO,sap_term,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,"Mandate, Mandate-Opening Contract",source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=43; frequency=4; module=FI
sap_term.mandate_mandate_opening_contract,SAP,BSAK,PROPMANO,sap_term,Vendor Cleared Items AP cleared items index. FI Financial Accounting,"Mandate, Mandate-Opening Contract",source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=43; frequency=4; module=FI
sap_term.not_currently_in_use,SAP,LIKP,TPQUA,sap_term,SD Delivery — Header Delivery doc header. SD Sales Distribution,not currently in use,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=44; frequency=4; module=SD
sap_term.not_currently_in_use,SAP,LIKP,TPGRP,sap_term,SD Delivery — Header Delivery doc header. SD Sales Distribution,not currently in use,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=44; frequency=4; module=SD
sap_term.not_currently_in_use,SAP,LIKP,STZKL,sap_term,SD Delivery — Header Delivery doc header. SD Sales Distribution,Not Currently in Use,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=44; frequency=4; module=SD
sap_term.not_currently_in_use,SAP,LIKP,STZZU,sap_term,SD Delivery — Header Delivery doc header. SD Sales Distribution,not currently in use,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=44; frequency=4; module=SD
sap_term.partner_functional_area,SAP,ACDOCP,SFAREA,sap_term,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,Partner Functional Area,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=45; frequency=4; module=S/4HANA
sap_term.partner_functional_area,SAP,ACDOCA,SFAREA,sap_term,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,Partner Functional Area,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=45; frequency=4; module=S/4HANA
sap_term.partner_functional_area,SAP,BSEG,PFKBER,sap_term,"Accounting Document Segment (Line Items) Multiple records per doc. Posting key (BSCHL), account type (KOART), amounts DMBTR/WRBTR. Linked to BKPF via BUKRS+BELNR+GJAHR. FI Financial Accounting",Partner Functional Area,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=45; frequency=4; module=FI
sap_term.partner_functional_area,SAP,COEP,PFKBER,sap_term,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,Partner Functional Area,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=45; frequency=4; module=CO
sap_term.partner_fund,SAP,ACDOCA,SFUND,sap_term,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,Partner Fund,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=46; frequency=4; module=S/4HANA
sap_term.partner_fund,SAP,BSEG,PGEBER,sap_term,"Accounting Document Segment (Line Items) Multiple records per doc. Posting key (BSCHL), account type (KOART), amounts DMBTR/WRBTR. Linked to BKPF via BUKRS+BELNR+GJAHR. FI Financial Accounting",Partner Fund,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=46; frequency=4; module=FI
sap_term.partner_fund,SAP,BSIS,PGEBER,sap_term,G/L Open Items Index of open G/L items. FI Financial Accounting,Partner Fund,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=46; frequency=4; module=FI
sap_term.partner_fund,SAP,COEP,PGEBER,sap_term,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,Partner Fund,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=46; frequency=4; module=CO
sap_term.payee_payer,SAP,BSEG,EMPFB,sap_term,"Accounting Document Segment (Line Items) Multiple records per doc. Posting key (BSCHL), account type (KOART), amounts DMBTR/WRBTR. Linked to BKPF via BUKRS+BELNR+GJAHR. FI Financial Accounting",Payee/Payer,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=47; frequency=4; module=FI
sap_term.payee_payer,SAP,BSID,EMPFB,sap_term,Customer Open Items / Cleared Items index Open AR items index. Counterpart: BSAD (cleared). FI Financial Accounting,Payee/Payer,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=47; frequency=4; module=FI
sap_term.payee_payer,SAP,BSIK,EMPFB,sap_term,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,Payee/Payer,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=47; frequency=4; module=FI
sap_term.payee_payer,SAP,BSAK,EMPFB,sap_term,Vendor Cleared Items AP cleared items index. FI Financial Accounting,Payee/Payer,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=47; frequency=4; module=FI
sap_term.payroll_type,SAP,PA2001,PAYTY,sap_term,"HR Time — Absences Absences (sick, vacation). HR Human Resources",Payroll type,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=48; frequency=4; module=HR
sap_term.payroll_type,SAP,BSID,BTYPE,sap_term,Customer Open Items / Cleared Items index Open AR items index. Counterpart: BSAD (cleared). FI Financial Accounting,Payroll Type,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=48; frequency=4; module=FI
sap_term.payroll_type,SAP,BSIK,BTYPE,sap_term,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,Payroll Type,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=48; frequency=4; module=FI
sap_term.payroll_type,SAP,BSAK,BTYPE,sap_term,Vendor Cleared Items AP cleared items index. FI Financial Accounting,Payroll Type,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=48; frequency=4; module=FI
sap_term.period_year,SAP,MATDOC,GJPER,sap_term,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",Period/Year,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=49; frequency=4; module=S/4HANA
sap_term.period_year,SAP,MATDOC,GJPER_CURR_PER,sap_term,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",Period/Year,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=49; frequency=4; module=S/4HANA
sap_term.period_year,SAP,ACDOCP,FISCYEARPER,sap_term,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,Period/Year,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=49; frequency=4; module=S/4HANA
sap_term.period_year,SAP,ACDOCA,FISCYEARPER,sap_term,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,Period/Year,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=49; frequency=4; module=S/4HANA
